wikidata,unapromessaID,twitter,nome,wikipediaIT,immagine,,,,,,,
Q15936496,UQ15936496,FabriziaGiulian,GIULIANI Fabrizia,https://it.wikipedia.org/wiki/Fabrizia_Giuliani,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/200/original_d306200.jpg,,,,,,,
Q3839347,UQ3839347,LuigiBobba,BOBBA Luigi,https://it.wikipedia.org/wiki/Luigi_Bobba,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/200/original_d302200.jpg,,,,,,,
Q16560843,UQ16560843,Giu_Lauricella,LAURICELLA Giuseppe,https://it.wikipedia.org/wiki/Giuseppe_Lauricella_(politico),http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/099/original_d306099.jpg,,,,,,,
Q15300740,UQ15300740,PaoloPetrini,PETRINI Paolo,https://it.wikipedia.org/wiki/Paolo_Petrini,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/778/original_d305778.jpg,,,,,,,
Q16268453,UQ16268453,antoincerti,INCERTI Antonella,https://it.wikipedia.org/wiki/Antonella_Incerti,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/702/original_d305702.jpg,,,,,,,
Q16573834,UQ16573834,lucafrusone,FRUSONE Luca,https://it.wikipedia.org/wiki/Luca_Frusone,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/748/original_d305748.jpg,,,,,,,
Q21578717,UQ21578717,beabri,BRIGNONE Beatrice,https://it.wikipedia.org/wiki/Beatrice_Brignone,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/881/original_d306881.jpg,,,,,,,
Q784785,UQ784785,Capezzone,CAPEZZONE Daniele,https://it.wikipedia.org/wiki/Daniele_Capezzone,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/059/original_d302059.jpg,,,,,,,
Q16526978,UQ16526978,RossomandoPd,ROSSOMANDO Anna,https://it.wikipedia.org/wiki/Anna_Rossomando,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/780/original_d302780.jpg,,,,,,,
Q3616000,UQ3616000,AndreaRomano9,ROMANO Andrea,https://it.wikipedia.org/wiki/Andrea_Romano,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/181/original_d306181.jpg,,,,,,,
Q3852103,UQ3852103,,COLANINNO Matteo,https://it.wikipedia.org/wiki/Matteo_Colaninno,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/744/original_d302744.jpg,,,,,,,
Q3946009,UQ3946009,,CICU Salvatore,https://it.wikipedia.org/wiki/Salvatore_Cicu,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/035/970/original_d35970.jpg,,,,,,,
Q3604430,UQ3604430,TotaroAchille,TOTARO Achille,https://it.wikipedia.org/wiki/Achille_Totaro,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/274/original_d302274.jpg,,,,,,,
Q3763486,UQ3763486,giannicuperlo,CUPERLO Giovanni,https://it.wikipedia.org/wiki/Gianni_Cuperlo,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/422/original_d302422.jpg,,,,,,,
Q3893547,UQ3893547,paola_demicheli,DE MICHELI Paola,https://it.wikipedia.org/wiki/Paola_De_Micheli,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/856/original_d302856.jpg,,,,,,,
Q16560743,UQ16560743,GiuseppeDeMita1,DE MITA Giuseppe,https://it.wikipedia.org/wiki/Giuseppe_De_Mita,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/296/original_d306296.jpg,,,,,,,
Q517161,UQ517161,claudiofava1,FAVA Claudio,https://it.wikipedia.org/wiki/Claudio_Fava,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/033/040/original_d33040.jpg,,,,,,,
Q14218257,UQ14218257,miriamcominelli,COMINELLI Miriam,https://it.wikipedia.org/wiki/Miriam_Cominelli,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/534/original_d305534.jpg,,,,,,,
Q16582388,UQ16582388,NFratoianni,FRATOIANNI Nicola,https://it.wikipedia.org/wiki/Nicola_Fratoianni,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/880/original_d305880.jpg,,,,,,,
Q16573514,UQ16573514,lorenzobasso,BASSO Lorenzo,https://it.wikipedia.org/wiki/Lorenzo_Basso,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/721/original_d305721.jpg,,,,,,,
Q16526625,UQ16526625,dagostinoange,D'AGOSTINO Angelo Antonio,https://it.wikipedia.org/wiki/Angelo_Antonio_D'Agostino,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/927/original_d305927.jpg,,,,,,,
Q15705335,UQ15705335,ale_dibattista,DI BATTISTA Alessandro,https://it.wikipedia.org/wiki/Alessandro_Di_Battista,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/791/original_d305791.jpg,,,,,,,
Q3771687,UQ3771687,GIUSEPPINACASTI,CASTIELLO Giuseppina,https://it.wikipedia.org/wiki/Giuseppina_Castiello,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/301/573/original_d301573.jpg,,,,,,,
Q15705391,UQ15705391,AndCol81,COLLETTI Andrea,https://it.wikipedia.org/wiki/Andrea_Colletti,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/060/original_d306060.jpg,,,,,,,
Q16549635,UQ16549635,DiegoDeLorenzis,DE LORENZIS Diego,https://it.wikipedia.org/wiki/Diego_De_Lorenzis,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/848/original_d305848.jpg,,,,,,,
Q16600140,UQ16600140,Sandra_Savino,SAVINO Sandra,https://it.wikipedia.org/wiki/Sandra_Savino,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/684/original_d305684.jpg,,,,,,,
Q16525258,UQ16525258,alessiarotta,ROTTA Alessia,https://it.wikipedia.org/wiki/Alessia_Rotta,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/650/original_d305650.jpg,,,,,,,
Q3660245,UQ3660245,,LO MONTE Carmelo,https://it.wikipedia.org/wiki/Carmelo_Lo_Monte,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/301/477/original_d301477.jpg,,,,,,,
Q3721400,UQ3721400,ElenaCentemero,CENTEMERO Elena,https://it.wikipedia.org/wiki/Elena_Centemero,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/950/original_d302950.jpg,,,,,,,
Q16539654,UQ16539654,chiarascuvera,SCUVERA Chiara,https://it.wikipedia.org/wiki/Chiara_Scuvera,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/626/original_d305626.jpg,,,,,,,
Q3738016,UQ3738016,,DI STEFANO Fabrizio,https://it.wikipedia.org/wiki/Fabrizio_Di_Stefano,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/303/057/original_d303057.jpg,,,,,,,
Q15623361,UQ15623361,silviachimienti,CHIMIENTI Silvia,https://it.wikipedia.org/wiki/Silvia_Chimienti,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/535/original_d305535.jpg,,,,,,,
Q15976360,UQ15976360,QUINTOCITTADINO,COMINARDI Claudio,https://it.wikipedia.org/wiki/Claudio_Cominardi,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/520/original_d305520.jpg,,,,,,,
Q15972740,UQ15972740,DavidErmini1,ERMINI David,https://it.wikipedia.org/wiki/David_Ermini,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/168/original_d306168.jpg,,,,,,,
Q3725703,UQ3725703,,COSTA Enrico,https://it.wikipedia.org/wiki/Enrico_Costa_(politico),http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/301/541/original_d301541.jpg,,,,,,,
Q466489,UQ466489,stefprest,PRESTIGIACOMO Stefania,https://it.wikipedia.org/wiki/Stefania_Prestigiacomo,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/038/350/original_d38350.jpg,,,,,,,
Q15958468,UQ15958468,,FERRANTI Donatella,https://it.wikipedia.org/wiki/Donatella_Ferranti,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/751/original_d302751.jpg,,,,,,,
Q3702009,UQ3702009,DanieleMarante1,MARANTELLI Daniele,https://it.wikipedia.org/wiki/Daniele_Marantelli,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/301/467/original_d301467.jpg,,,,,,,
Q3939589,UQ3939589,RoccoPalese1,PALESE Rocco,https://it.wikipedia.org/wiki/Rocco_Palese,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/959/original_d305959.jpg,,,,,,,
Q15958431,UQ15958431,DomenicoRossi51,ROSSI Domenico,https://it.wikipedia.org/wiki/Domenico_Rossi_(generale),http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/804/original_d305804.jpg,,,,,,,
Q16612198,UQ16612198,tancrediturco,TURCO Tancredi,https://it.wikipedia.org/wiki/Tancredi_Turco,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/614/original_d305614.jpg,,,,,,,
Q16574106,UQ16574106,,VICO Ludovico,https://it.wikipedia.org/wiki/Ludovico_Vico,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/301/565/original_d301565.jpg,,,,,,,
Q3677351,UQ3677351,,FONTANA Cinzia Maria,https://it.wikipedia.org/wiki/Cinzia_Maria_Fontana,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/301/548/original_d301548.jpg,,,,,,,
Q3852525,UQ3852525,On_Bianconi,BIANCONI Maurizio,https://it.wikipedia.org/wiki/Maurizio_Bianconi,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/870/original_d302870.jpg,,,,,,,
Q15144150,UQ15144150,marifabbri,FABBRI Marilena,https://it.wikipedia.org/wiki/Marilena_Fabbri,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/710/original_d305710.jpg,,,,,,,
Q3723925,UQ3723925,emanuelefiano,FIANO Emanuele,https://it.wikipedia.org/wiki/Emanuele_Fiano,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/301/452/original_d301452.jpg,,,,,,,
Q15936524,UQ15936524,DadoneFabiana,DADONE Fabiana,https://it.wikipedia.org/wiki/Fabiana_Dadone,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/020/original_d306020.jpg,,,,,,,
Q15888162,UQ15888162,giannifarina41,FARINA Gianni,https://it.wikipedia.org/wiki/Gianni_Farina,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/301/503/original_d301503.jpg,,,,,,,
Q15143124,UQ15143124,,GULLO Maria Tindara,https://it.wikipedia.org/wiki/Maria_Tindara_Gullo,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/117/original_d306117.jpg,,,,,,,
Q4013688,UQ4013688,Vpeluffo,PELUFFO Vinicio Giuseppe Guido,https://it.wikipedia.org/wiki/Vinicio_Peluffo,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/746/original_d302746.jpg,,,,,,,
Q15961982,UQ15961982,EleonoraBechis,BECHIS Eleonora,https://it.wikipedia.org/wiki/Eleonora_Bechis,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/538/original_d305538.jpg,,,,,,,
Q15636153,UQ15636153,TeaAlbini,ALBINI Tea,https://it.wikipedia.org/wiki/Tea_Albini,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/304/901/original_d304901.jpg,,,,,,,
Q15641434,UQ15641434,,PICCIONE Teresa,https://it.wikipedia.org/wiki/Teresa_Piccione,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/009/original_d306009.jpg,,,,,,,
Q3759822,UQ3759822,gennaromigliore,MIGLIORE Gennaro,https://it.wikipedia.org/wiki/Gennaro_Migliore,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/164/original_d302164.jpg,,,,,,,
Q16578279,UQ16578279,,MOGNATO Michele,https://it.wikipedia.org/wiki/Michele_Mognato,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/652/original_d305652.jpg,,,,,,,
Q15944973,UQ15944973,EPrataviera,PRATAVIERA Emanuele,https://it.wikipedia.org/wiki/Emanuele_Prataviera,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/664/original_d305664.jpg,,,,,,,
Q15143059,UQ15143059,mariaelenabosch,BOSCHI Maria Elena,https://it.wikipedia.org/wiki/Maria_Elena_Boschi,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/160/original_d306160.jpg,,,,,,,
Q15143059,UQ15143059,mariaelenabosch,BOSCHI Maria Elena,https://it.wikipedia.org/wiki/Maria_Elena_Boschi,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/160/original_d306160.jpg,,,,,,,
Q17404343,UQ17404343,lorebecattini,BECATTINI Lorenzo,https://it.wikipedia.org/wiki/Lorenzo_Becattini,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/721/original_d306721.jpg,,,,,,,
Q15972644,UQ15972644,DanielePesco,PESCO Daniele,https://it.wikipedia.org/wiki/Daniele_Pesco,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/232/original_d306232.jpg,,,,,,,
Q3619995,UQ3619995,antoniopalmieri,PALMIERI Antonio,https://it.wikipedia.org/wiki/Antonio_Palmieri,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/300/453/original_d300453.jpg,,,,,,,
Q7217712,UQ7217712,GiulioMarcon1,MARCON Giulio,https://it.wikipedia.org/wiki/Giulio_Marcon,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/274/original_d306274.jpg,,,,,,,
Q3311251,UQ3311251,MichelaMarzano,MARZANO Michela,https://it.wikipedia.org/wiki/Michela_Marzano,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/185/original_d306185.jpg,,,,,,,
Q16560729,UQ16560729,GiuseppeDAmbro1,D'AMBROSIO Giuseppe,https://it.wikipedia.org/wiki/Giuseppe_D'Ambrosio,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/838/original_d305838.jpg,,,,,,,
Q3846070,UQ3846070,Marco_Di_Lello,DI LELLO Marco,https://it.wikipedia.org/wiki/Marco_Di_Lello,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/854/original_d305854.jpg,,,,,,,
Q16576929,UQ16576929,MassimoArtini,ARTINI Massimo,https://it.wikipedia.org/wiki/Massimo_Artini,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/092/original_d306092.jpg,,,,,,,
Q15143068,UQ15143068,,GRECO Maria Gaetana,https://it.wikipedia.org/wiki/Maria_Gaetana_Greco,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/106/original_d306106.jpg,,,,,,,
Q15944960,UQ15944960,Emanuela_Corda,CORDA Emanuela,https://it.wikipedia.org/wiki/Emanuela_Corda,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/031/original_d306031.jpg,,,,,,,
Q3843542,UQ3843542,MMarchi57,MARCHI Maino,https://it.wikipedia.org/wiki/Maino_Marchi,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/301/481/original_d301481.jpg,,,,,,,
Q3843542,UQ3843542,MMarchi57,MARCHI Maino,https://it.wikipedia.org/wiki/Maino_Marchi,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/301/481/original_d301481.jpg,,,,,,,
Q3608341,UQ3608341,,GIORGETTI Alberto,https://it.wikipedia.org/wiki/Alberto_Giorgetti,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/050/160/original_d50160.jpg,,,,,,,
Q3852082,UQ3852082,m_bragantini,BRAGANTINI Matteo,https://it.wikipedia.org/wiki/Matteo_Bragantini,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/822/original_d302822.jpg,,,,,,,
Q15111865,UQ15111865,MauroOttobre,OTTOBRE Mauro,https://it.wikipedia.org/wiki/Mauro_Ottobre,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/584/original_d305584.jpg,,,,,,,
Q15111865,UQ15111865,MauroOttobre,OTTOBRE Mauro,https://it.wikipedia.org/wiki/Mauro_Ottobre,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/584/original_d305584.jpg,,,,,,,
Q3929024,UQ3929024,,CALABRO' Raffaele,https://it.wikipedia.org/wiki/Raffaele_Calabrò,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/303/032/original_d303032.jpg,,,,,,,
Q3751437,UQ3751437,,MONACO Francesco,https://it.wikipedia.org/wiki/Franco_Monaco,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/050/047/original_d50047.jpg,,,,,,,
Q3741557,UQ3741557,FedericaMog,MOGHERINI Federica,https://it.wikipedia.org/wiki/Federica_Mogherini,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/831/original_d302831.jpg,,,,,,,
Q3948177,UQ3948177,szampa56,ZAMPA Sandra,https://it.wikipedia.org/wiki/Sandra_Zampa,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/850/original_d302850.jpg,,,,,,,
Q15144721,UQ15144721,mario_caruso_,CARUSO Mario,https://it.wikipedia.org/wiki/Mario_Caruso_(1955),http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/243/original_d306243.jpg,,,,,,,
Q16526760,UQ16526760,AngeloRughetti,RUGHETTI Angelo,https://it.wikipedia.org/wiki/Angelo_Rughetti,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/945/original_d305945.jpg,,,,,,,
Q16619202,UQ16619202,umbertodott,D'OTTAVIO Umberto,https://it.wikipedia.org/wiki/Umberto_D'Ottavio,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/571/original_d305571.jpg,,,,,,,
Q15141213,UQ15141213,,MARCHETTI Marco,https://it.wikipedia.org/wiki/Marco_Marchetti_(politico),http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/765/original_d305765.jpg,,,,,,,
Q15926446,UQ15926446,FrancBusinarolo,BUSINAROLO Francesca,https://it.wikipedia.org/wiki/Francesca_Businarolo,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/602/original_d305602.jpg,,,,,,,
Q15654335,UQ15654335,Tom_Curro,CURRO' Tommaso,https://it.wikipedia.org/wiki/Tommaso_Currò,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/074/original_d306074.jpg,,,,,,,
Q17285353,UQ17285353,PrinaFra,PRINA Francesco,https://it.wikipedia.org/wiki/Francesco_Prina,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/689/original_d306689.jpg,,,,,,,
Q15654471,UQ15654471,tonimatarrelli,MATARRELLI Toni,https://it.wikipedia.org/wiki/Toni_Matarrelli,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/887/original_d305887.jpg,,,,,,,
Q14636376,UQ14636376,GAiraudo,AIRAUDO Giorgio,https://it.wikipedia.org/wiki/Giorgio_Airaudo,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/575/original_d305575.jpg,,,,,,,
Q3856525,UQ3856525,bordomichele,BORDO Michele,https://it.wikipedia.org/wiki/Michele_Bordo,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/301/561/original_d301561.jpg,,,,,,,
Q15886086,UQ15886086,GuidoGuidesi,GUIDESI Guido,https://it.wikipedia.org/wiki/Guido_Guidesi,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/582/original_d306582.jpg,,,,,,,
Q4007770,UQ4007770,,VALENTINI Valentino,https://it.wikipedia.org/wiki/Valentino_Valentini,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/301/559/original_d301559.jpg,,,,,,,
Q16576916,UQ16576916,ManfrediTW,MANFREDI Massimiliano,https://it.wikipedia.org/wiki/Massimiliano_Manfredi_(politico),http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/876/original_d305876.jpg,,,,,,,
Q15402999,UQ15402999,pierpaolovargiu,VARGIU Pierpaolo,https://it.wikipedia.org/wiki/Pierpaolo_Vargiu,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/025/original_d306025.jpg,,,,,,,
Q16573877,UQ16573877,lucapasto71,PASTORINO Luca,https://it.wikipedia.org/wiki/Luca_Pastorino,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/733/original_d305733.jpg,,,,,,,
Q16586827,UQ16586827,paolo_cova,COVA Paolo,https://it.wikipedia.org/wiki/Paolo_Cova,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/198/original_d306198.jpg,,,,,,,
Q16538338,UQ16538338,caterinabini,BINI Caterina,https://it.wikipedia.org/wiki/Caterina_Bini,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/146/original_d306146.jpg,,,,,,,
Q1051169,UQ1051169,CatiaPolidori,POLIDORI Catia,https://it.wikipedia.org/wiki/Catia_Polidori,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/968/original_d302968.jpg,,,,,,,
Q16573508,UQ16573508,lorenzabo,BONACCORSI Lorenza,https://it.wikipedia.org/wiki/Lorenza_Bonaccorsi,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/819/original_d305819.jpg,,,,,,,
Q15888157,UQ15888157,,MALISANI Gianna,https://it.wikipedia.org/wiki/Gianna_Malisani,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/673/original_d305673.jpg,,,,,,,
Q15585187,UQ15585187,,PICCOLO Salvatore,https://it.wikipedia.org/wiki/Salvatore_Piccolo_(1948),http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/050/210/original_d50210.jpg,,,,,,,
Q16575917,UQ16575917,rondini_marco,RONDINI Marco,https://it.wikipedia.org/wiki/Marco_Rondini,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/763/original_d302763.jpg,,,,,,,
Q15588759,UQ15588759,samuelesegoni,SEGONI Samuele,https://it.wikipedia.org/wiki/Samuele_Segoni,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/102/original_d306102.jpg,,,,,,,
Q16560837,UQ16560837,baffone5stelle,L'ABBATE Giuseppe,https://it.wikipedia.org/wiki/Giuseppe_L'Abbate,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/842/original_d305842.jpg,,,,,,,
Q3779040,UQ3779040,vaccaro_g,VACCARO Guglielmo,https://it.wikipedia.org/wiki/Guglielmo_Vaccaro,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/811/original_d302811.jpg,,,,,,,
Q15138337,UQ15138337,mara_mucci,MUCCI Mara,https://it.wikipedia.org/wiki/Mara_Mucci,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/962/original_d305962.jpg,,,,,,,
Q16601770,UQ16601770,pizzolante_s,PIZZOLANTE Sergio,https://it.wikipedia.org/wiki/Sergio_Pizzolante,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/117/original_d302117.jpg,,,,,,,
Q3972669,UQ3972669,quinta,QUINTARELLI Giuseppe Stefano,https://it.wikipedia.org/wiki/Stefano_Quintarelli,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/620/original_d305620.jpg,,,,,,,
Q3903004,UQ3903004,Piero_Martino,MARTINO Pierdomenico,https://it.wikipedia.org/wiki/Pierdomenico_Martino,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/880/original_d302880.jpg,,,,,,,
Q15961984,UQ15961984,CimbroEleonora,CIMBRO Eleonora,https://it.wikipedia.org/wiki/Eleonora_Cimbro,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/196/original_d306196.jpg,,,,,,,
Q23773338,UQ23773338,,ALTIERI Trifone,https://it.wikipedia.org/wiki/Trifone_Altieri,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/743/original_d306743.jpg,,,,,,,
Q3766264,UQ3766264,,PETRENGA Giovanna,https://it.wikipedia.org/wiki/Giovanna_Petrenga,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/967/original_d302967.jpg,,,,,,,
Q16658041,UQ16658041,,LUPO Loredana,https://it.wikipedia.org/wiki/Loredana_Lupo,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/048/original_d306048.jpg,,,,,,,
Q19361754,UQ19361754,MarcoBergonzi,BERGONZI Marco,https://it.wikipedia.org/wiki/Marco_Bergonzi,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/821/original_d306821.jpg,,,,,,,
Q15708653,UQ15708653,VegaColonnese,COLONNESE Vega,https://it.wikipedia.org/wiki/Vega_Colonnese,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/898/original_d305898.jpg,,,,,,,
Q3618960,UQ3618960,Antonellogiac,GIACOMELLI Antonello,https://it.wikipedia.org/wiki/Antonello_Giacomelli,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/301/056/original_d301056.jpg,,,,,,,
